comment_id,comment_text_original,video_id,brand_or_video_context,human_label,sentiment_target,complaint_scope,source_version,sample_role_original,sample_role_final,human_label_source,annotator_agreement_status,adjudication_status,is_synthetic,is_locked_test_v2,is_locked_test_v2_observational,included_in_training,exclusion_reason,username,username_norm,video_id_dataset,product_category,comment_type,timestamp,text_dataset,is_hcc,question,emoji,negation,slang,code_mixing,very_short,mixed_sentiment,text_minimal_raw,text_social_normalized
7201766217249571611,Pake yg peeling kak,7194330759329631514,originote_niacinamide,Neutral,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,dicannnns,dicannnns,7194330759329631514,originote_niacinamide,reply,2023-02-19T07:31:20+00:00,Pake yg peeling kak,False,False,False,False,True,False,False,False,Pake yg peeling kak,pake yg peeling kak
7223215135145198363,kakak pakai yg apa?,7194330759329631514,originote_niacinamide,Neutral,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,dicannnns,dicannnns,7194330759329631514,originote_niacinamide,reply,2023-04-18T02:44:31+00:00,kakak pakai yg apa?,False,True,False,False,True,False,False,False,kakak pakai yg apa?,kakak pakai yg apa?
7205870415414133531,@euyuyuy,7185096421220158747,azarine_retinol,No Text,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,False,non_evaluable_sentiment_label,ma_cha30,ma_cha30,7185096421220158747,azarine_retinol,main,2023-03-02T08:57:38+00:00,@euyuyuy,False,False,False,False,False,False,True,False,@euyuyuy,USERMENTION
7362055774011081478,caranya,7361323225038540037,maryame_niacinamide,Neutral,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,glowup_ct6488,glowup_ct6488,7361323225038540037,maryame_niacinamide,main,2024-08-15T08:54:42+00:00,caranya,True,False,False,False,False,False,True,False,caranya,caranya
7422273305950896901,untung aku gak pernah beli,7421104723333483782,davina_skincare,Negative,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,adellsijabat,adellsijabat,7421104723333483782,davina_skincare,main,2024-10-05T12:51:22+00:00,untung aku gak pernah beli,False,False,False,True,True,False,False,False,untung aku gak pernah beli,untung aku gak pernah beli
7596250253708509968,kaloo beli awal bulan des aman ngga yaa izin?,7596239649517899016,davina_skincare,Neutral,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,_aggissinawaty_,_aggissinawaty_,7596239649517899016,davina_skincare,main,2026-01-17T08:50:49+00:00,kaloo beli awal bulan des aman ngga yaa izin?,False,True,False,True,False,False,False,False,kaloo beli awal bulan des aman ngga yaa izin?,kaloo beli awal bulan des aman ngga yaa izin?
7377300086337323781,apa produk ini aman utk busui?,7313383346447322373,azarine_retinol,Neutral,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,webtoon2021yes,webtoon2021yes,7313383346447322373,azarine_retinol,main,2024-06-06T08:12:29+00:00,apa produk ini aman utk busui?,False,True,False,False,False,False,False,False,apa produk ini aman utk busui?,apa produk ini aman utk busui?
7421541385612182278,kenapa gak minta maaf dari awal😂udah kalah ya,7421104723333483782,davina_skincare,Negative,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,ramadhanie9,ramadhanie9,7421104723333483782,davina_skincare,main,2024-10-03T13:31:07+00:00,kenapa gak minta maaf dari awal😂udah kalah ya,False,True,True,True,True,False,False,False,kenapa gak minta maaf dari awal😂udah kalah ya,kenapa gak minta maaf dari awal😂udah kalah ya
7558457351746781959,😳,7262186413284822277,maryame_niacinamide,No Text,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,False,non_evaluable_sentiment_label,babygummy_45,babygummy_45,7262186413284822277,maryame_niacinamide,main,2025-10-07T12:34:57+00:00,😳,False,False,True,False,False,False,True,False,😳,😳
7587401637221450514,"ka aku ada paket glow yg warna pink, baru dateng 3 hari, di aku ga cocok, jual murah aja",7429636271552728326,maryame_niacinamide,Negative,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,scrp20,scrp20,7429636271552728326,maryame_niacinamide,main,2025-12-24T12:33:35+00:00,"ka aku ada paket glow yg warna pink, baru dateng 3 hari, di aku ga cocok, jual murah aja",False,True,False,True,True,True,False,False,"ka aku ada paket glow yg warna pink, baru dateng 3 hari, di aku ga cocok, jual murah aja","ka aku ada paket glow yg warna pink, baru dateng 3 hari, di aku ga cocok, jual murah aja"
7422715207862387461,Terserah,7421104723333483782,davina_skincare,Uncertain,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,adjudicated_disagreement,adjudicated,False,False,False,False,non_evaluable_sentiment_label,ichmsrh,ichmsrh,7421104723333483782,davina_skincare,main,2024-10-06T17:26:07+00:00,Terserah,False,False,False,False,False,False,True,False,Terserah,terserah
7358006128037233414,keranjang kuning nya kak,7357662447248968966,daviena_retinol,Neutral,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,yunitaarthamarissa_,yunitaarthamarissa_,7357662447248968966,daviena_retinol,main,2024-04-15T08:21:58+00:00,keranjang kuning nya kak,False,False,False,False,True,False,False,False,keranjang kuning nya kak,keranjang kuning nya kak
7363694116147069697,কি কয় রে শালী কোন দেশিরে?,7363584993148357894,maryame_niacinamide,Uncertain,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,adjudicated_disagreement,adjudicated,False,False,False,False,non_evaluable_sentiment_label,user9362588875841,user9362588875841,7363584993148357894,maryame_niacinamide,main,2024-04-30T17:22:07+00:00,কি কয় রে শালী কোন দেশিরে?,False,True,True,False,False,False,False,False,কি কয় রে শালী কোন দেশিরে?,কি কয় রে শালী কোন দেশিরে?
7432176182454256390,"𝒅𝒊 𝒔𝒉𝒐𝒑𝒆 𝒌𝒃𝒂𝒏𝒚𝒂𝒌𝒂𝒏 𝒏𝒂𝒊𝒈𝒉 𝒄𝒓𝒆𝒂𝒎 ,,𝒌𝒍𝒘 𝒅𝒂𝒚 𝒄𝒓𝒆𝒂𝒎 𝒈𝒙 𝒂𝒅𝒂",7421835937988070662,maryame_niacinamide,Neutral,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,dedesilvi88,dedesilvi88,7421835937988070662,maryame_niacinamide,reply,2024-11-01T06:20:15+00:00,"𝒅𝒊 𝒔𝒉𝒐𝒑𝒆 𝒌𝒃𝒂𝒏𝒚𝒂𝒌𝒂𝒏 𝒏𝒂𝒊𝒈𝒉 𝒄𝒓𝒆𝒂𝒎 ,,𝒌𝒍𝒘 𝒅𝒂𝒚 𝒄𝒓𝒆𝒂𝒎 𝒈𝒙 𝒂𝒅𝒂",False,False,True,False,False,False,False,False,"𝒅𝒊 𝒔𝒉𝒐𝒑𝒆 𝒌𝒃𝒂𝒏𝒚𝒂𝒌𝒂𝒏 𝒏𝒂𝒊𝒈𝒉 𝒄𝒓𝒆𝒂𝒎 ,,𝒌𝒍𝒘 𝒅𝒂𝒚 𝒄𝒓𝒆𝒂𝒎 𝒈𝒙 𝒂𝒅𝒂","𝒅𝒊 𝒔𝒉𝒐𝒑𝒆 𝒌𝒃𝒂𝒏𝒚𝒂𝒌𝒂𝒏 𝒏𝒂𝒊𝒈𝒉 𝒄𝒓𝒆𝒂𝒎 ,𝒌𝒍𝒘 𝒅𝒂𝒚 𝒄𝒓𝒆𝒂𝒎 𝒈𝒙 𝒂𝒅𝒂"
7609142408161182471,mending packaging lama soalnya yang ini pas mau abis kek tengkar mulu ma packaging nya kek gabisa lah jatuh lah sumpah males cc @theoriginote,7222981366173011226,originote_niacinamide,Negative,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,cantik_ip9223,cantik_ip9223,7222981366173011226,originote_niacinamide,main,2026-02-21T02:38:59+00:00,mending packaging lama soalnya yang ini pas mau abis kek tengkar mulu ma packaging nya kek gabisa lah jatuh lah sumpah males cc @theoriginote,False,False,False,False,False,False,False,False,mending packaging lama soalnya yang ini pas mau abis kek tengkar mulu ma packaging nya kek gabisa lah jatuh lah sumpah males cc @theoriginote,mending packaging lama soalnya yang ini pas mau abis kek tengkar mulu ma packaging nya kek gabisa lah jatuh lah sumpah males cc USERMENTION
7429132755578995462,lumiweth dok,7428436533981613318,maryame_niacinamide,Neutral,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,_taurusmei08,_taurusmei08,7428436533981613318,maryame_niacinamide,main,2024-10-24T00:29:30+00:00,lumiweth dok,False,False,False,False,False,False,True,False,lumiweth dok,lumiweth dok
7489244047014593298,KK yng buat MLM.d pke nya setiap MLM apa seminggu 3 x y KK🙏,7472351771025755410,maryame_niacinamide,Neutral,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,mmhrasyid75,mmhrasyid75,7472351771025755410,maryame_niacinamide,main,2025-04-04T00:12:18+00:00,KK yng buat MLM.d pke nya setiap MLM apa seminggu 3 x y KK🙏,False,True,True,False,True,False,False,False,KK yng buat MLM.d pke nya setiap MLM apa seminggu 3 x y KK🙏,kk yng buat mlm.d pke nya setiap mlm apa seminggu 3 x y kk🙏
7398146064732160774,Jadi kalo pakek retinol brarti gausah pakek cream malem yaa ?,7378347819268082950,daviena_retinol,Neutral,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,hellowwww99,hellowwww99,7378347819268082950,daviena_retinol,main,2024-08-01T12:25:20+00:00,Jadi kalo pakek retinol brarti gausah pakek cream malem yaa ?,False,True,False,False,False,False,False,False,Jadi kalo pakek retinol brarti gausah pakek cream malem yaa ?,jadi kalo pakek retinol brarti gausah pakek cream malem yaa ?
7485764405377909522,po brp hari kk,7376604456818920709,daviena_retinol,Neutral,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,scrpo016,scrpo016,7376604456818920709,daviena_retinol,reply,2025-03-25T15:09:21+00:00,po brp hari kk,False,False,False,False,True,False,False,False,po brp hari kk,po brp hari kk
7200692561793991451,ini dipakainya barengan? atau selang seling pagi-malam?,7188119070884056347,originote_niacinamide,Neutral,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,louiskuya,louiskuya,7188119070884056347,originote_niacinamide,main,2023-02-16T10:04:56+00:00,ini dipakainya barengan? atau selang seling pagi-malam?,False,True,False,False,False,False,False,False,ini dipakainya barengan? atau selang seling pagi-malam?,ini dipakainya barengan? atau selang seling pagi-malam?
7421338299190477573,selalu pakai kak..y itu awalnya bgs bgt 1 paket trs otw ke 3 baru kelihatan di hidung flek hitam,7421104723333483782,davina_skincare,Negative,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,aley_671,aley_671,7421104723333483782,davina_skincare,reply,2024-10-03T00:23:01+00:00,selalu pakai kak..y itu awalnya bgs bgt 1 paket trs otw ke 3 baru kelihatan di hidung flek hitam,False,False,False,False,True,False,False,False,selalu pakai kak..y itu awalnya bgs bgt 1 paket trs otw ke 3 baru kelihatan di hidung flek hitam,selalu pakai kak.y itu awalnya bgs bgt 1 paket trs otw ke 3 baru kelihatan di hidung flek hitam
7429028316701229842,plisss jestam,7428436533981613318,maryame_niacinamide,Neutral,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,midazeayani,midazeayani,7428436533981613318,maryame_niacinamide,main,2024-10-23T17:44:12+00:00,plisss jestam,False,False,False,False,False,False,True,False,plisss jestam,plisss jestam
7402903879933215494,kalau di timpa sama cusen lg boleh mbak??,7401739344085585158,maryame_niacinamide,Neutral,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,miati1282,miati1282,7401739344085585158,maryame_niacinamide,main,2024-08-14T08:08:07+00:00,kalau di timpa sama cusen lg boleh mbak??,False,True,False,False,False,False,False,False,kalau di timpa sama cusen lg boleh mbak??,kalau di timpa sama cusen lg boleh mbak?
7422576551152059141,baguus,7421104723333483782,davina_skincare,Positive,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,fifisang2219,fifisang2219,7421104723333483782,davina_skincare,reply,2024-10-06T08:28:14+00:00,baguus,False,False,False,False,False,False,True,False,baguus,baguus
7422680260849976069,aq dong pake citra🤭😂,7421104723333483782,davina_skincare,Neutral,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,tukiyahkia,tukiyahkia,7421104723333483782,davina_skincare,main,2024-10-06T15:10:30+00:00,aq dong pake citra🤭😂,False,False,True,False,True,False,False,False,aq dong pake citra🤭😂,aq dong pake citra🤭😂
7421696234786734854,minta maaf teruss gimana kerugian konsumen...mau tanggung jawab...??,7421104723333483782,davina_skincare,Negative,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,user1786151388255,user1786151388255,7421104723333483782,davina_skincare,main,2024-10-03T23:32:05+00:00,minta maaf teruss gimana kerugian konsumen...mau tanggung jawab...??,False,True,False,False,False,False,False,False,minta maaf teruss gimana kerugian konsumen...mau tanggung jawab...??,minta maaf teruss gimana kerugian konsumen.mau tanggung jawab.?
7358336881115562758,apalagi skii FTE nya bused bagus bgtbgtbgt air surga itu kayanya,7357662447248968966,daviena_retinol,Positive,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,yoikenao,yoikenao,7357662447248968966,daviena_retinol,main,2024-04-16T05:45:28+00:00,apalagi skii FTE nya bused bagus bgtbgtbgt air surga itu kayanya,False,True,False,True,False,False,False,False,apalagi skii FTE nya bused bagus bgtbgtbgt air surga itu kayanya,apalagi skii fte nya bused bagus bgtbgtbgt air surga itu kayanya
7422705433683591942,"maf gk tulus,takut kehilangan",7421104723333483782,davina_skincare,Negative,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,fitriamaliya25,fitriamaliya25,7421104723333483782,davina_skincare,main,2024-10-06T16:48:15+00:00,"maf gk tulus,takut kehilangan",False,False,False,True,True,False,False,False,"maf gk tulus,takut kehilangan","maf gk tulus,takut kehilangan"
7357966465549173510,pengen glowing tpi saya miskin😭,7357662447248968966,daviena_retinol,Negative,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,ukhtyoghee,ukhtyoghee,7357662447248968966,daviena_retinol,main,2024-04-15T05:48:05+00:00,pengen glowing tpi saya miskin😭,False,False,True,False,False,False,False,False,pengen glowing tpi saya miskin😭,pengen glowing tpi saya miskin😭
7320178699759371014,kok sama ku kira aku aja.jerawat baru kecil kecil 😭,7313744314927041797,daviena_retinol,Negative,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,adjudicated_disagreement,adjudicated,False,False,False,True,,_brownies444,_brownies444,7313744314927041797,daviena_retinol,reply,2024-01-04T09:52:18+00:00,kok sama ku kira aku aja.jerawat baru kecil kecil 😭,False,False,True,False,True,False,False,False,kok sama ku kira aku aja.jerawat baru kecil kecil 😭,kok sama ku kira aku aja.jerawat baru kecil kecil 😭
7421196909073236741,skrg mnta maaf krena sdah sepi orderannya,7421104723333483782,davina_skincare,Negative,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,lhadifaephekephek,lhadifaephekephek,7421104723333483782,davina_skincare,main,2024-10-02T15:14:22+00:00,skrg mnta maaf krena sdah sepi orderannya,False,False,False,False,False,False,False,False,skrg mnta maaf krena sdah sepi orderannya,skrg mnta maaf krena sdah sepi orderannya
7422946852851434246,baru ketahuan ..kemaaren kemana,7421104723333483782,davina_skincare,Negative,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,sitimaemunah3210,sitimaemunah3210,7421104723333483782,davina_skincare,main,2024-10-07T08:25:11+00:00,baru ketahuan ..kemaaren kemana,False,False,False,False,False,False,False,False,baru ketahuan ..kemaaren kemana,baru ketahuan .kemaaren kemana
7642942760416314113,Pppp,7596239649517899016,davina_skincare,No Text,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,False,non_evaluable_sentiment_label,mariomugees2007,mariomugees2007,7596239649517899016,davina_skincare,reply,2026-05-23T04:41:53+00:00,Pppp,False,False,False,False,False,False,True,False,Pppp,pppp
7422136511120360197,Halah,7421104723333483782,davina_skincare,Negative,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,vanianath_,vanianath_,7421104723333483782,davina_skincare,main,2024-10-05T04:00:33+00:00,Halah,False,False,False,False,False,False,True,False,Halah,halah
7320190270212195077,sama kok ak juga ap gk ccok mgkin ya sm kandugn vit.c,7314309007341063429,originote_niacinamide,Negative,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,naureen250820,naureen250820,7314309007341063429,originote_niacinamide,reply,2024-01-04T10:37:07+00:00,sama kok ak juga ap gk ccok mgkin ya sm kandugn vit.c,False,False,False,True,True,False,False,False,sama kok ak juga ap gk ccok mgkin ya sm kandugn vit.c,sama kok ak juga ap gk ccok mgkin ya sm kandugn vit.c
7428506612707345157,seruni skincare dok,7428436533981613318,maryame_niacinamide,Neutral,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,dijahr,dijahr,7428436533981613318,maryame_niacinamide,main,2024-10-22T08:00:01+00:00,seruni skincare dok,False,False,False,False,False,False,True,False,seruni skincare dok,seruni skincare dok
7345873485196903173,"serum Vit c kn di pagi harii, bisa gk sih ka siap pake vit c trus pake moist dan sunscren?
atau siap pake vit c langsung pake sunscren??",7306081689422351622,originote_niacinamide,Neutral,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,ceria497,ceria497,7306081689422351622,originote_niacinamide,main,2024-03-13T15:41:08+00:00,"serum Vit c kn di pagi harii, bisa gk sih ka siap pake vit c trus pake moist dan sunscren?
atau siap pake vit c langsung pake sunscren??",False,True,False,False,True,False,False,False,"serum Vit c kn di pagi harii, bisa gk sih ka siap pake vit c trus pake moist dan sunscren? atau siap pake vit c langsung pake sunscren??","serum vit c kn di pagi harii, bisa gk sih ka siap pake vit c trus pake moist dan sunscren? atau siap pake vit c langsung pake sunscren?"
7474106197714092808,sepaket berapa ..berapa hari wajah bisa glowing mencerahkan ga kusam,7385065641595653382,maryame_niacinamide,Neutral,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,breakside_245,breakside_245,7385065641595653382,maryame_niacinamide,main,2025-02-22T05:09:31+00:00,sepaket berapa ..berapa hari wajah bisa glowing mencerahkan ga kusam,False,True,False,True,True,False,False,False,sepaket berapa ..berapa hari wajah bisa glowing mencerahkan ga kusam,sepaket berapa .berapa hari wajah bisa glowing mencerahkan ga kusam
INJ000601,ah masa? aku beda malah 🙏 (160),7145783136914296090,originote_niacinamide,Uncertain,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,adjudicated_disagreement,adjudicated,True,False,False,False,synthetic_or_injected_id,beauty_rr27100,beauty_rr27100,7145783136914296090,originote_niacinamide,reply,2026-02-14T15:51:11+00:00,ah masa? aku beda malah 🙏 (160),False,True,True,False,True,False,False,False,ah masa? aku beda malah 🙏 (160),ah masa? aku beda malah 🙏 (160)
7223912416328352538,"@😹:mantapp, tinggal moist nya jadi pump min!! 😉😉",7222981366173011226,originote_niacinamide,Positive,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,kulitglowing_ip4767,kulitglowing_ip4767,7222981366173011226,originote_niacinamide,main,2023-04-19T23:50:37+00:00,"@😹:mantapp, tinggal moist nya jadi pump min!! 😉😉",True,False,True,False,False,False,False,False,"@😹:mantapp, tinggal moist nya jadi pump min!! 😉😉","@😹:mantapp, tinggal moist nya jadi pump min! 😉😉"
7393693242472088326,"ya lu make baru satu pot trus pengen glowingggggg,helloooowwww gak gitu juga sayang konsepnya🤪🤣",7340938843190725893,daviena_retinol,Negative,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,racun_ct2295,racun_ct2295,7340938843190725893,daviena_retinol,main,2024-08-13T10:26:33+00:00,"ya lu make baru satu pot trus pengen glowingggggg,helloooowwww gak gitu juga sayang konsepnya🤪🤣",True,False,True,True,True,False,False,False,"ya lu make baru satu pot trus pengen glowingggggg,helloooowwww gak gitu juga sayang konsepnya🤪🤣","ya lu make baru satu pot trus pengen glowingggggg,helloooowwww gak gitu juga sayang konsepnya🤪🤣"
7187236283022017306,the originote bagus baru pake 2 kali udah bikin cerahan plus muka jadi halus,7185096421220158747,azarine_retinol,Positive,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,lvnvick._,lvnvick._,7185096421220158747,azarine_retinol,reply,2023-01-11T03:47:52+00:00,the originote bagus baru pake 2 kali udah bikin cerahan plus muka jadi halus,False,False,False,False,False,False,False,False,the originote bagus baru pake 2 kali udah bikin cerahan plus muka jadi halus,the originote bagus baru pake 2 kali udah bikin cerahan plus muka jadi halus
7421194569964421893,ga pernah tergiur sama daviena,7421104723333483782,davina_skincare,Negative,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,nonasary15,nonasary15,7421104723333483782,davina_skincare,main,2024-10-02T15:05:18+00:00,ga pernah tergiur sama daviena,False,False,False,True,True,False,False,False,ga pernah tergiur sama daviena,ga pernah tergiur sama daviena
7219842332353659674,emang kalau cekit² itu kenapa kak?,7185096421220158747,azarine_retinol,Neutral,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,sitsitti17,sitsitti17,7185096421220158747,azarine_retinol,main,2023-04-09T00:36:12+00:00,emang kalau cekit² itu kenapa kak?,False,True,True,False,True,False,False,False,emang kalau cekit² itu kenapa kak?,emang kalau cekit² itu kenapa kak?
INJ000657,noted kak makasih ya 🔥 (160),7429265515434036485,maryame_niacinamide,Positive,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,True,False,False,False,synthetic_or_injected_id,kulitsehat_rr19401,kulitsehat_rr19401,7429265515434036485,maryame_niacinamide,reply,2025-01-16T06:41:13+00:00,noted kak makasih ya 🔥 (160),False,False,True,False,True,False,False,False,noted kak makasih ya 🔥 (160),noted kak makasih ya 🔥 (160)
7188486918966035226,Bisa bun,7182401543491128602,maryame_niacinamide,Neutral,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,susiyuliani30,susiyuliani30,7182401543491128602,maryame_niacinamide,reply,2023-01-14T12:40:48+00:00,Bisa bun,False,False,False,False,False,False,True,False,Bisa bun,bisa bun
7385772655045853958,buat yg jerawatan bisa gak si teh? @mayhapid,7385065641595653382,maryame_niacinamide,Neutral,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,its.laa90,its.laa90,7385065641595653382,maryame_niacinamide,main,2024-06-29T04:10:15+00:00,buat yg jerawatan bisa gak si teh? @mayhapid,False,True,False,True,True,False,False,False,buat yg jerawatan bisa gak si teh? @mayhapid,buat yg jerawatan bisa gak si teh? USERMENTION
7206607576397644571,aku udh co 2 paket sekali guss😭,7194330759329631514,originote_niacinamide,Neutral,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,meiajalah02,meiajalah02,7194330759329631514,originote_niacinamide,reply,2023-03-04T08:38:18+00:00,aku udh co 2 paket sekali guss😭,False,False,True,False,True,False,False,False,aku udh co 2 paket sekali guss😭,aku udh co 2 paket sekali guss😭
7359963567184069382,"thanks ka review jujurnya 😭
jadi ga ekspektasi tinggi banget yg glowing kaca gitu 😩🤌",7340938843190725893,daviena_retinol,Positive,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,dzzz_val,dzzz_val,7340938843190725893,daviena_retinol,main,2024-04-20T14:57:54+00:00,"thanks ka review jujurnya 😭
jadi ga ekspektasi tinggi banget yg glowing kaca gitu 😩🤌",False,False,True,True,True,True,False,False,thanks ka review jujurnya 😭 jadi ga ekspektasi tinggi banget yg glowing kaca gitu 😩🤌,thanks ka review jujurnya 😭 jadi ga ekspektasi tinggi banget yg glowing kaca gitu 😩🤌
7276778600861991686,sudah cobain dong 😁,7185096421220158747,azarine_retinol,Positive,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,ssayaakanlawan,ssayaakanlawan,7185096421220158747,azarine_retinol,reply,2023-09-09T10:57:41+00:00,sudah cobain dong 😁,False,False,True,False,True,False,False,False,sudah cobain dong 😁,sudah cobain dong 😁
7428445856640975621,dok HELWA,7428436533981613318,maryame_niacinamide,Neutral,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,fadhilahabsullaisah,fadhilahabsullaisah,7428436533981613318,maryame_niacinamide,main,2024-10-22T04:04:09+00:00,dok HELWA,False,False,False,False,False,False,True,False,dok HELWA,dok helwa
7429631153680581381,aku pake viva yg orens sm yg pink kak,7429265515434036485,maryame_niacinamide,Neutral,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,rikut02,rikut02,7429265515434036485,maryame_niacinamide,reply,2024-10-25T08:43:43+00:00,aku pake viva yg orens sm yg pink kak,False,False,False,False,True,False,False,False,aku pake viva yg orens sm yg pink kak,aku pake viva yg orens sm yg pink kak
7388865843516850949,bisa dipake tiap hari ka sleeping mask nya daviena??,7359717817601543429,daviena_retinol,Neutral,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,beautyvibe_ct6553,beautyvibe_ct6553,7359717817601543429,daviena_retinol,main,2024-04-21T08:42:47+00:00,bisa dipake tiap hari ka sleeping mask nya daviena??,True,True,False,False,False,False,False,False,bisa dipake tiap hari ka sleeping mask nya daviena??,bisa dipake tiap hari ka sleeping mask nya daviena?
7388483085107643141,beli dimana itu k,7385065641595653382,maryame_niacinamide,Neutral,,,V1,development,development_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,nada_syantiik,nada_syantiik,7385065641595653382,maryame_niacinamide,main,2024-07-06T11:28:12+00:00,beli dimana itu k,False,False,False,False,False,False,False,False,beli dimana itu k,beli dimana itu k
7421196918393193221,"Aku iklas uangku habis buat retinol sm Hb 7x yg overclaim, semoga berkah buat ku & dilancarkan rezeki ku",7421104723333483782,davina_skincare,Negative,,,V1,locked_test,historical_test_v1,sentiment_human_annotation_validated.csv,agreement,adjudicated,False,False,False,True,,dessyanapranova0,dessyanapranova0,7421104723333483782,davina_skincare,main,2024-10-02T15:14:27+00:00,"Aku iklas uangku habis buat retinol sm Hb 7x yg overclaim, semoga berkah buat ku & dilancarkan rezeki ku",False,True,False,True,True,False,False,False,"Aku iklas uangku habis buat retinol sm Hb 7x yg overclaim, semoga berkah buat ku & dilancarkan rezeki ku","aku iklas uangku habis buat retinol sm hb 7x yg overclaim, semoga berkah buat ku & dilancarkan rezeki ku"
