model_id,comment_id,true_label,probability_negative,probability_neutral,probability_positive,predicted_label,prediction_confidence,selected_threshold,is_covered,abstained_label,correct_if_covered,comment_text_original,video_id,brand_or_video_context,is_hcc,question,emoji,negation,slang,code_mixing,very_short,mixed_sentiment,sentiment_target,complaint_scope
ensemble_top2_human_supervised_development_only,7421355942325437190,Neutral,0.6983247664091524,0.1367539542055293,0.1649212793853181,Negative,0.6983247664091524,0.42,True,Negative,False,"maaf mau tanya,emngnya DAVIENA kenapa yaa???kok ak ketinggalan berita🙏",7421104723333483782,davina_skincare,False,True,True,False,False,False,False,False,,
ensemble_top2_human_supervised_development_only,7421356597995143942,Negative,0.4151890929702262,0.4712904913305424,0.1135204156992313,Neutral,0.4712904913305424,0.42,True,Neutral,False,Untung abis 2 paket lebih memang ga da perubahan buat muka kusam adanya.,7421104723333483782,davina_skincare,False,False,False,True,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7421357101487932165,Negative,0.1945031374263236,0.2429491558092919,0.5625477067643845,Positive,0.5625477067643845,0.42,True,Positive,False,akhirnya ngakuuu🤣🤣🤣🤣🤣,7421104723333483782,davina_skincare,False,False,True,True,False,False,True,False,,
ensemble_top2_human_supervised_development_only,7421362960267805458,Negative,0.2881920293320433,0.5545383823573037,0.157269588310653,Neutral,0.5545383823573037,0.42,True,Neutral,False,"Mundur alon alon gaess, yukkkk beralih ke skincare lain yang jujur & sdh aman 🥰 ..",7421104723333483782,davina_skincare,False,True,True,False,False,False,False,False,,
ensemble_top2_human_supervised_development_only,7421366340701586181,Negative,0.2965656079700116,0.1217546760786566,0.5816797159513318,Positive,0.5816797159513318,0.42,True,Positive,False,harga nya mahal hasilnya gada sumpah😭😭 isinya dikit bgt kapok deh @dr.okypratamaa_kedua bener ga dok?,7421104723333483782,Daviena,False,True,True,True,True,False,False,False,Price / Purchase,price_value
ensemble_top2_human_supervised_development_only,7421410346135929605,Negative,0.17243101043578,0.6648185277922585,0.1627504617719614,Neutral,0.6648185277922585,0.42,True,Neutral,False,tp cerahnya karna apa kak? kan niacinnya katanya hampir ga kedeteksi.,7421104723333483782,davina_skincare,False,True,False,True,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7421499051428168453,Negative,0.3566581488691972,0.5183391263837765,0.1250027247470262,Neutral,0.5183391263837765,0.42,True,Neutral,False,kalo gak nipu apa namanya? tulisan di kemasan sama isinya bedaaa kandunganya 😐,7421104723333483782,davina_skincare,False,True,True,True,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7421583080894694150,Negative,0.2110740203253115,0.5050983620671362,0.2838276176075522,Neutral,0.5050983620671362,0.42,True,Neutral,False,"1 kata...""PREEETTTTTTTTTT",7421104723333483782,davina_skincare,False,False,False,False,False,False,True,False,,
ensemble_top2_human_supervised_development_only,7421694309986616070,Positive,0.4365509351459495,0.4285828546395795,0.1348662102144709,Negative,0.4365509351459495,0.42,True,Negative,False,"review yuyurrr pemakaian serum oren hanasui selama 2 hari, bruntusan ilaaaang gara2 sebelumnya ga cocok smaa moisturizer originote,udh ga mau pindah2 lagi love serum hanasui ❤️",7421104723333483782,davina_skincare,False,True,True,True,True,True,False,False,,
ensemble_top2_human_supervised_development_only,7421699540212777733,Positive,0.6069777608315932,0.116196240530233,0.2768259986381738,Negative,0.6069777608315932,0.42,True,Negative,False,daaan aku maafin mbaaa😉..waloo aku ga pernah belii productnya pengen #glowingskin pakai ini cocok masuk #skincareroutine,7421104723333483782,davina_skincare,False,True,True,True,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7421732204832162566,Neutral,0.5788834009302839,0.1976829087289241,0.2234336903407919,Negative,0.5788834009302839,0.42,True,Negative,False,Garnier sama hanasui bagus mana gays ? Srius nanya nih buat ak yg muka kering dan kusam aja suka #davinaskincare ini wajib di #skincareroutine harian,7421104723333483782,davina_skincare,False,True,False,False,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7421784709947163398,Negative,0.3658849056906004,0.4781153759643131,0.1559997183450865,Neutral,0.4781153759643131,0.42,True,Neutral,False,"dituduh secara brutal gaess
pdhl doktif pake hasil lab 🤣🤣
kocakkkkkkkk",7421104723333483782,davina_skincare,False,False,True,False,False,False,False,False,,
ensemble_top2_human_supervised_development_only,7421827838036574982,Negative,0.1919073106202987,0.5760773761422568,0.2320153132374445,Neutral,0.5760773761422568,0.42,True,Neutral,False,kalo emang produk bagus ga perlu klarifikasi ini itu wkwk costumer juga tau mana yang bagus dan ngga,7421104723333483782,davina_skincare,False,False,False,True,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7421916425424601861,Neutral,0.5661592567622988,0.3374756993630199,0.0963650438746812,Negative,0.5661592567622988,0.42,True,Negative,False,Semua titipan Allah.. ingat dri mana kita berasal.. jgn lupa apa yg di dapat hak kewajiban di keluarkan,7421104723333483782,davina_skincare,False,True,False,False,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7421932903593984774,Negative,0.2955459899457256,0.4712974672510783,0.2331565428031961,Neutral,0.4712974672510783,0.42,True,Neutral,False,terlambat,7421104723333483782,davina_skincare,False,False,False,False,False,False,True,False,,
ensemble_top2_human_supervised_development_only,7422062139941225234,Negative,0.3463597594998227,0.4697540256072273,0.1838862148929499,Neutral,0.4697540256072273,0.42,True,Neutral,False,buat cari aman lbih baik kalian gak usah di pakai lagi..belilah scincare yg trbukti tdak bermasalah..?sayangi wajah klian sblom trlmbat,7421104723333483782,davina_skincare,False,True,False,True,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7422091852134089477,Negative,0.3872140027552125,0.5038075943230137,0.1089784029217738,Neutral,0.5038075943230137,0.42,True,Neutral,False,GANTIIIN APA TANDA RUGI NY BUAT CUSTOMER.. BERANI GA ? PASTI GA MAU KEKAYAAN NY BERKURANG 🤣🤣,7421104723333483782,Daviena,False,True,True,True,True,False,False,False,Creator / Seller,not_applicable
ensemble_top2_human_supervised_development_only,7422099038335845125,Negative,0.3235754074105136,0.5259598100549819,0.1504647825345044,Neutral,0.5259598100549819,0.42,True,Neutral,False,anda membernya ya..🤭🤭🤭,7421104723333483782,davina_skincare,False,False,True,False,False,False,True,False,,
ensemble_top2_human_supervised_development_only,7422129577525461765,Negative,0.2814315852575941,0.1932474387322482,0.5253209760101577,Positive,0.5253209760101577,0.42,True,Positive,False,kalo ga ke bongkar bu owner emang mau minta maaf kya gini? pdhal suka bnget sama semua konten bu owner tapi ternyata ngecewain 😞,7421104723333483782,Daviena,False,True,True,True,True,False,False,True,Creator / Seller,authenticity_concern
ensemble_top2_human_supervised_development_only,7422181169141744390,Negative,0.22803879073289,0.5143924045004507,0.2575688047666593,Neutral,0.5143924045004507,0.42,True,Neutral,False,bangkrut niye😅,7421104723333483782,davina_skincare,False,False,True,False,False,False,True,False,,
ensemble_top2_human_supervised_development_only,7422223331904062213,Negative,0.20115906033592,0.4990216342328856,0.2998193054311943,Neutral,0.4990216342328856,0.42,True,Neutral,False,bagus penipu penipu dapat hukuman alam,7421104723333483782,davina_skincare,False,True,False,False,False,False,False,False,,
ensemble_top2_human_supervised_development_only,7422274808019469061,Negative,0.3070322413728727,0.4618751125736235,0.2310926460535037,Neutral,0.4618751125736235,0.42,True,Neutral,False,kemarin knp nyindir2 panas2,7421104723333483782,davina_skincare,False,False,False,False,False,False,False,False,,
ensemble_top2_human_supervised_development_only,7422305278123541254,Negative,0.4066940783853499,0.4691430091784195,0.1241629124362306,Neutral,0.4691430091784195,0.42,True,Neutral,False,hoiii jualan yg bnrr,7421104723333483782,davina_skincare,False,False,False,False,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7422440553240249094,Positive,0.6270234180683141,0.150972342602768,0.2220042393289178,Negative,0.6270234180683141,0.42,True,Negative,False,"jujurr muka yg dulunya beruntusan 3 hari pake serum hanasui,sudah mengempes,cerah belakang setidaknya kulitku halus dulu, ga da beruntusan,love hanasui dan maaf yg prnah merendahkan mu❤️",7421104723333483782,Daviena,False,False,True,True,True,True,False,False,Product / Brand,product_effect
ensemble_top2_human_supervised_development_only,7422485276054979333,Negative,0.3279074990841327,0.4827066474801902,0.1893858534356771,Neutral,0.4827066474801902,0.42,True,Neutral,False,Kalau yang pinter nilai skin care dari dulu aq gak suka liat produk ny cc @dokterdetektif,7421104723333483782,davina_skincare,False,False,False,True,True,True,False,False,,
ensemble_top2_human_supervised_development_only,7422569489793385221,Negative,0.3706897637111952,0.4293566075689007,0.1999536287199041,Neutral,0.4293566075689007,0.42,True,Neutral,False,"Samaa seblmnya ga punya jerawat apalagi bruntusan, skrg breakout parah nangis bgt nyessll, mna msih ada 2 paket yg blm dipake😩😭😭😭",7421104723333483782,Daviena,False,True,True,True,True,False,False,False,Product / Brand,product_effect
ensemble_top2_human_supervised_development_only,7422576551152059141,Positive,0.1264390904471488,0.4811999859685453,0.3923609235843058,Neutral,0.4811999859685453,0.42,True,Neutral,False,baguus,7421104723333483782,davina_skincare,False,False,False,False,False,False,True,False,,
ensemble_top2_human_supervised_development_only,7422647379780535045,Positive,0.4680396080215777,0.1261746410966276,0.4057857508817947,Negative,0.4680396080215777,0.42,True,Negative,False,"aku pake yg pasti"" aja murah tpi tidak ngerusak di wajah tanpa jerawat seperti aku ini ngga cepet putih sih cuma yg penting cerah dantidak buluk aja di muka 😁",7421104723333483782,Daviena,False,False,True,True,True,False,False,True,Product / Brand,product_effect
ensemble_top2_human_supervised_development_only,7422705433683591942,Negative,0.2047725296079027,0.567096799419458,0.2281306709726393,Neutral,0.567096799419458,0.42,True,Neutral,False,"maf gk tulus,takut kehilangan",7421104723333483782,davina_skincare,False,False,False,True,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7422946852851434246,Negative,0.4224348903735736,0.4238687025098171,0.1536964071166092,Neutral,0.4238687025098171,0.42,True,Neutral,False,baru ketahuan ..kemaaren kemana,7421104723333483782,davina_skincare,False,False,False,False,False,False,False,False,,
ensemble_top2_human_supervised_development_only,7424191177136767750,Positive,0.3471780691077858,0.4618520529093498,0.1909698779828643,Neutral,0.4618520529093498,0.42,True,Neutral,False,"aq pemula banget pake maryame tp pke cream malam nya aja.gak ada efek gatal,panas,iritasi mskpn kulit aq type sensitif.",7424146834534239493,Maryame,False,False,False,True,True,True,False,False,Product / Brand,safety_concern
ensemble_top2_human_supervised_development_only,7425255870156964613,Negative,0.3608199649823245,0.123343967740775,0.5158360672769006,Positive,0.5158360672769006,0.42,True,Positive,False,"sama kk... aq jg awal2 pakai ms glow muka bersih tp gak glowing yaa...
tp slth pot ke 3 kok mlh jd kusam",7421835937988070662,Maryame,False,False,False,True,True,True,False,False,Product / Brand,product_effect
ensemble_top2_human_supervised_development_only,7425309656337498885,Neutral,0.7063296528378451,0.2176688595307056,0.0760014876314493,Negative,0.7063296528378451,0.42,True,Negative,False,gatel nya biasanya karna kena kringet ya? gpp syg itu krna blm trbiasa sm kandungan zat aktif tingi d lanjut aja sma double cleansing biar ga bruntusan jerawatnya bisa jd karna jrwat hormon syg💗,7424146834534239493,Maryame,False,True,True,True,True,False,False,False,Usage question,safety_concern
ensemble_top2_human_supervised_development_only,7425811025532797701,Positive,0.2854191551913225,0.5368324174674054,0.1777484273412721,Neutral,0.5368324174674054,0.42,True,Neutral,False,kalo aku cocok si,7421835937988070662,maryame_niacinamide,False,True,False,False,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7425965376921518854,Negative,0.136842664302412,0.67069598939528,0.1924613463023081,Neutral,0.67069598939528,0.42,True,Neutral,False,udah liat di vt dr.ika?maryame gak cocok untuk kulit berminyak,7279666593129434374,Maryame,False,True,False,True,True,False,False,False,Product / Brand,product_effect
ensemble_top2_human_supervised_development_only,7426981294342865669,Positive,0.1580169812376499,0.4669068567583367,0.3750761620040132,Neutral,0.4669068567583367,0.42,True,Neutral,False,"mksih bgt kak infonya,kl vit c+moist g2glow yg ada niacinamide nya aman?",7270117302614478086,azarine_retinol,False,True,False,False,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7428445755185398534,Positive,0.1385550892586244,0.6634165722168947,0.1980283385244809,Neutral,0.6634165722168947,0.42,True,Neutral,False,lmyn...cmn klo pemula pakenya 2hr skli,7428436533981613318,maryame_niacinamide,False,False,False,False,False,False,False,False,,
ensemble_top2_human_supervised_development_only,7428581743287141126,Negative,0.4283351764286573,0.4296058228355554,0.1420590007357872,Neutral,0.4296058228355554,0.42,True,Neutral,False,"yg night cream nya aman juga ya Dok ??pliss jawaban nya,,soalnya saya merasa agak perih dan gatel sedikit memakainya 🙏🙏",7428436533981613318,Maryame,False,True,True,True,True,True,False,False,Product / Brand,safety_concern
ensemble_top2_human_supervised_development_only,7428838467994403592,Positive,0.1268818055282023,0.5487656782678305,0.3243525162039672,Neutral,0.5487656782678305,0.42,True,Neutral,False,waaww Bu owner sendiri dong yg minta di review ayo @dr.okypratamaa_kedua,7428436533981613318,maryame_niacinamide,False,False,False,False,True,True,False,False,,
ensemble_top2_human_supervised_development_only,7428851794547442440,Neutral,0.4624274727429674,0.3378241704543107,0.1997483568027218,Negative,0.4624274727429674,0.42,True,Negative,False,bagus ga kk .aku pengen nyoba make tapi rada mahal🙏,7428436533981613318,maryame_niacinamide,False,False,True,True,True,False,False,True,,
ensemble_top2_human_supervised_development_only,7428877068372689671,Negative,0.0600503709899488,0.8640321470042059,0.0759174820058452,Neutral,0.8640321470042059,0.42,True,Neutral,False,ls skincare dok klu di pakai ada pengelupasan tolong di cek dok apakah aman,7428436533981613318,maryame_niacinamide,False,True,False,False,False,False,False,False,,
ensemble_top2_human_supervised_development_only,7429309304655659781,Positive,0.2844260744147971,0.5759065157167693,0.1396674098684335,Neutral,0.5759065157167693,0.42,True,Neutral,False,belinya d mn ko ngga ad keranjang kuningya? #niacinamideskincare wajib coba cocok masuk #skincareroutine,7421364555957275910,Maryame,False,True,False,True,False,False,False,False,Promotion / CTA,product_effect
ensemble_top2_human_supervised_development_only,7429590710049407762,Negative,0.2995403423712217,0.5719293569458523,0.128530300682926,Neutral,0.5719293569458523,0.42,True,Neutral,False,tipe kulit berbeda2 kak . . orang bilang 1 Minggu flex hilang tp kadang di kulit kita butuh waktu berbulan2 atau berminggu2 . aku jugak pakek tp gak tau kenapa gatal,7429265515434036485,Maryame,False,True,False,True,True,False,False,False,Product / Brand,safety_concern
ensemble_top2_human_supervised_development_only,7429616235484742407,Positive,0.1265413717391201,0.5341139246197333,0.3393447036411466,Neutral,0.5341139246197333,0.42,True,Neutral,False,iya kak betul . .,7429265515434036485,maryame_niacinamide,False,False,False,False,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7430111056922067718,Neutral,0.5214180111318435,0.3570576051682808,0.1215243836998757,Negative,0.5214180111318435,0.42,True,Negative,False,knp emg ka ga cocok?,7429636271552728326,Maryame,False,True,False,True,True,False,False,False,Usage question,usage_confusion
ensemble_top2_human_supervised_development_only,7430165395645055749,Neutral,0.4301532617491975,0.2613949423179199,0.3084517959328826,Negative,0.4301532617491975,0.42,True,Negative,False,"kalo gak cocok hibahin ke aku kak,hehehe biar gak mubazir dan bisa jadi pahala 😂🙏🏻🙏🏻✌🏻",7429265515434036485,Maryame,False,True,True,True,True,False,False,False,Price / Purchase,not_applicable
ensemble_top2_human_supervised_development_only,7430659414204285738,Negative,0.2724537280202505,0.5260654039371782,0.2014808680425714,Neutral,0.5260654039371782,0.42,True,Neutral,False,"ternyata emg gada kandungan retinol nya, makanya ga timbul purging. org bahan aktif nya 0😂",7376604456818920709,Daviena,False,False,True,True,True,False,False,False,Product / Brand,product_effect
ensemble_top2_human_supervised_development_only,7430735516545106705,Neutral,0.1575368848798617,0.4131609627893466,0.4293021523307916,Positive,0.4293021523307916,0.42,True,Positive,False,kezia kpan si,7428436533981613318,maryame_niacinamide,False,False,False,False,False,False,True,False,,
ensemble_top2_human_supervised_development_only,7432153965032211216,Negative,0.3215448687814733,0.4865069482760754,0.1919481829424513,Neutral,0.4865069482760754,0.42,True,Neutral,False,beli dmn sih yg harganya murah soalnya harganya udh gkmasuk akal LG😭,7429265515434036485,maryame_niacinamide,False,False,True,False,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7432557226013033222,Positive,0.6694855538349639,0.1475150888714191,0.182999357293617,Negative,0.6694855538349639,0.42,True,Negative,False,"maryame emang mantap buktinya saya pake dr THN 2023 tpi skrg susah betul dpt nya telat trus,mulai 10 NOV gk pernah dpt,plis tambah saya GK bisa k yg lain ini cream ku sdh lama habis😭",7401739344085585158,Maryame,False,False,True,False,True,True,False,False,Product / Brand,product_effect
ensemble_top2_human_supervised_development_only,7434041557042496262,Negative,0.3200824556659677,0.4956000956705798,0.1843174486634524,Neutral,0.4956000956705798,0.42,True,Neutral,False,"iya kak , biasanya sy beli di live. nya teh Dewi Hani ,, saya sudah hbis beberapa paket beli di teh Dewi Hani ,, beli yg kmrn bukan dibteh Dewi ,,, dapat yg palsu",7418514646698642693,Maryame,False,True,False,True,True,False,False,False,Price / Purchase,authenticity_concern
ensemble_top2_human_supervised_development_only,7434721570532557624,Positive,0.2047575336049256,0.4443275518260366,0.3509149145690377,Neutral,0.4443275518260366,0.42,True,Neutral,False,yeeeeeahhh maryame the best di tambah lgi ah sepuluh kebon love love nya flek hitam ku beneran terhempas tanpa takut si mercucur♥️♥️♥️♥️,7428436533981613318,Maryame,False,False,True,True,False,False,False,False,Product / Brand,product_effect
ensemble_top2_human_supervised_development_only,7438949534400955154,Positive,0.1108366185297046,0.8123863493884436,0.0767770320818518,Neutral,0.8123863493884436,0.42,True,Neutral,False,dok kaosnya mau dok🥰,7428436533981613318,maryame_niacinamide,False,False,True,False,False,False,False,False,,
ensemble_top2_human_supervised_development_only,7439952728133042952,Negative,0.1849619702464772,0.6638970717206543,0.1511409580328686,Neutral,0.6638970717206543,0.42,True,Neutral,False,"halo kak ,aku pake moist yg ijo timbul jerawat on off ,tapi jerawat nya gampang kering ,itu gimana ya kak terusin apa jangan ,pngn pake retinol jg cocok ga ya cc @azarinecosmetic",7327630114282573061,azarine_retinol,False,True,False,True,True,False,False,True,,
ensemble_top2_human_supervised_development_only,7441948246169125687,Negative,0.4334136401571221,0.480276111326737,0.0863102485161409,Neutral,0.480276111326737,0.42,True,Neutral,False,ada yang purging ataw keluar beruntusan ngga sih pake ini?aku pake soalnya beruntusan 😭😭,7430007251076697350,Maryame,False,True,True,True,True,False,False,False,Product / Brand,product_effect
ensemble_top2_human_supervised_development_only,7446068116976730885,Positive,0.2458750387273711,0.427818019497328,0.3263069417753008,Neutral,0.427818019497328,0.42,True,Neutral,False,salfok kaosnya dr. tiap review pasti kocak2 🤣,7428436533981613318,maryame_niacinamide,False,False,True,False,False,False,False,False,,
ensemble_top2_human_supervised_development_only,7449699424621642504,Negative,0.2848487272791465,0.0372287649285548,0.6779225077922986,Positive,0.6779225077922986,0.42,True,Positive,False,"iya knapa yaa, dluu aku pake pas rame2 nya ms glow dimuka emang cerah. smpe skrg aku masih pake tp lamalama jadi kusam😭",7421835937988070662,Maryame,False,True,True,False,True,True,False,False,Product / Brand,product_effect
ensemble_top2_human_supervised_development_only,7452171435227611911,Positive,0.7631857544756442,0.0801469439024244,0.1566673016219314,Negative,0.7631857544756442,0.42,True,Negative,False,kk jangan tergiur sama harga murah mending lgsg beli aja di officialnya walaupun agak mahal tapi pasti🙏,7418514646698642693,Maryame,False,False,True,True,True,False,False,True,Promotion / CTA,authenticity_concern
ensemble_top2_human_supervised_development_only,7454813376210289426,Negative,0.3123917925129679,0.6012036180950793,0.0864045893919527,Neutral,0.6012036180950793,0.42,True,Neutral,False,yg kulit sensitif jerawat on of GK cocok pake ini aku udh pernah beli,7429636271552728326,Maryame,False,True,False,False,True,False,False,False,Product / Brand,product_effect
ensemble_top2_human_supervised_development_only,7455545471928795920,Neutral,0.2814597311261435,0.2485066235544536,0.4700336453194028,Positive,0.4700336453194028,0.42,True,Positive,False,"komedo si yg bikin ga nyaman banget aku😭 komedo parah gede gede , kalo udh dapet yg cocok kabarin ya huhu",7424146834534239493,Maryame,False,True,True,True,True,False,False,False,Skin condition,skin_condition
ensemble_top2_human_supervised_development_only,7455926382796620564,Negative,0.3958030343318803,0.4912914011263756,0.1129055645417439,Neutral,0.4912914011263756,0.42,True,Neutral,False,Ini bisa dipke dibadan ga? aku punya tp ga cocok dimuka😌,7397028146429709573,azarine_retinol,True,True,True,True,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7460645723416118021,Negative,0.4046184092560108,0.1296167695635823,0.4657648211804068,Positive,0.4657648211804068,0.42,True,Positive,False,"aku jangankan flek,, komedo saja malah nggak hilang,, kok aku nggak cocok,,
krem siang emang bagus,, cuma nggak mencerahkan
harus pake merk apa aku? hikss",7429265515434036485,maryame_niacinamide,False,True,False,True,True,False,False,True,,
ensemble_top2_human_supervised_development_only,7462328282752910088,Positive,0.4158963670972438,0.4615875942233821,0.1225160386793741,Neutral,0.4615875942233821,0.42,True,Neutral,False,punyaku paket jerawat ga kepake baru 2x pakai siapa mau kukasih murah,7262186413284822277,Maryame,False,True,False,True,True,False,False,False,Promotion / CTA,not_applicable
ensemble_top2_human_supervised_development_only,7463833284758995733,Negative,0.1897381143500981,0.5334159204885711,0.2768459651613307,Neutral,0.5334159204885711,0.42,True,Neutral,False,waranaya agak kuning q bli ko wrna putih ya,7401739344085585158,maryame_niacinamide,False,False,False,True,False,False,False,False,,
ensemble_top2_human_supervised_development_only,7470081026904032007,Positive,0.2622348868306313,0.5884102325859526,0.1493548805834161,Neutral,0.5884102325859526,0.42,True,Neutral,False,okeyh thanks ya kak😭,7262186413284822277,maryame_niacinamide,False,False,True,False,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7471587154696749841,Neutral,0.573410029493131,0.2785547854482674,0.1480351850586015,Negative,0.573410029493131,0.42,True,Negative,False,Punyaku baru kepake 90% barangkali ada yg mau gantiin? Di murahinn,7429265515434036485,maryame_niacinamide,False,True,False,False,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7487241657223447314,Negative,0.2867058319791576,0.6301886118102122,0.0831055562106301,Neutral,0.6301886118102122,0.42,True,Neutral,False,kk sekrng sy LG ngerasain gatel beruntusan..lanjut pa ga iy tolong jbw kk baru pake 2hri nih ..Bru nyoba 😭😭,7424146834534239493,maryame_niacinamide,True,False,True,True,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7525614709035303688,Negative,0.2615504641006506,0.4320594097425927,0.3063901261567567,Neutral,0.4320594097425927,0.42,True,Neutral,False,"Gak ka , gak nyaman dan bikin kusam kembali lagi tiap org kan beda beda yaa",7279666593129434374,Maryame,False,True,False,True,True,False,False,False,Product / Brand,product_effect
ensemble_top2_human_supervised_development_only,7530867483558822674,Negative,0.3231810529274658,0.4480667351091316,0.2287522119634025,Neutral,0.4480667351091316,0.42,True,Neutral,False,"Tadinya mau rutinin krim ini, tapiii krimg siangnya ga sukaaa karya krim kely, bikin sumek, lengket, berminyak walau po dikit 😌, apalagi waltu itu susha dptnga karna lagi viral",7430007251076697350,Maryame,False,True,True,True,True,False,False,True,Product / Brand,product_effect
ensemble_top2_human_supervised_development_only,7540667810423915272,Positive,0.2536356772627486,0.4607752652613318,0.2855890574759195,Neutral,0.4607752652613318,0.42,True,Neutral,False,aku baru pake hr ni... emg mantul flek tipis ku nyaris nga nampak meh2 hn flek tipis ku jg hilang aamiin😁,7472351771025755410,Maryame,True,False,True,True,True,False,False,False,Product / Brand,product_effect
ensemble_top2_human_supervised_development_only,7553546197735850760,Positive,0.5005425761421672,0.1997121702459538,0.299745253611879,Negative,0.5005425761421672,0.42,True,Negative,False,"mmg bgus bgt cream nya...
tp skrg cream siangku hbs...pdhl glowing bgt. Bru pke 1 pot...tp...ga sanggup ke beli lg 🥺",7472351771025755410,maryame_niacinamide,False,False,True,True,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7555913775367471880,Negative,0.3764995535773039,0.1713420368944093,0.4521584095282868,Positive,0.4521584095282868,0.42,True,Positive,False,"enggak cocok ka' di ak, cream'a dah ku oper ke ibuku. ak ganti ke gloglowing retinol dosis 2. pake maryame klo nggak double cleansing di ak bsk'a muncul jerawat yg lgsg meradang gtu ka' dan berhubung kulitku type yg susah buat ngilangin bekas'a jadii agak menyusahkan skli dan semenjak pake itu jadi sensitif seharian nggak cuci muka pake sabun bsk'a muncul jerawat, pdhl sblm'a mo 3harian mung cuci muka air doank meskipun skincarean kulitku ttp aman aja nggak muncul jerawat dll. skrg pake gloglowing kulitku balik ke stlan awal lagi😍, mo cuci muka mung air aja berhari2 pun ttp aman aja meskipun skincarean ttp jalan",7262186413284822277,Maryame,False,True,True,True,True,True,False,False,Product / Brand,safety_concern
ensemble_top2_human_supervised_development_only,7560705639447888648,Positive,0.180469976386631,0.5222784984994276,0.2972515251139414,Neutral,0.5222784984994276,0.42,True,Neutral,False,aman kok kak,7376604456818920709,daviena_retinol,False,True,False,False,True,False,True,False,,
ensemble_top2_human_supervised_development_only,7572615059345933076,Neutral,0.8608409974445648,0.046687093861625,0.0924719086938102,Negative,0.8608409974445648,0.42,True,Negative,False,ada yg mau gantiin paket maryame aku ga jual murah aja daripada nganggur bae mendjng di jual murah,7430007251076697350,maryame_niacinamide,False,False,False,True,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7584404639752258312,Positive,0.6227596748563741,0.1012283037313141,0.2760120214123118,Negative,0.6227596748563741,0.42,True,Negative,False,"Awal doang, aku dlu gt.. lama lam enggak kok , jd cocok",7429265515434036485,maryame_niacinamide,False,True,False,True,True,False,False,False,,
ensemble_top2_human_supervised_development_only,7586911315824231188,Positive,0.4486489221296519,0.1278324455429894,0.4235186323273586,Negative,0.4486489221296519,0.42,True,Negative,False,"ci aku udah terapin pake yg cici rekomendasi
fw:facerinna biru
serum ampoule pink
moist: facetology panthenol 5% aku tambahin soothing cream khusus malam, facetology aku pakai pagi
ss aku skip kemaren sempet pake labore yg phisycal sunscreen tapi ga cocok diaku malah kering + numbuh close komedo jadi banyak, jadi sekarang gapake sunscreen.
terus kemaren sebelum aku pake yg cici rekomen muka aku lumayan parah bruntusan yg bener bener banyak banget dibagian pipi, dagu, jidat, sekarang better sisa kemerahan + kusam terus bagian hidung ada komedo hitam gitu ci, saran cici gimana aku harus pake apalagi selain itu, atau udah cukup terapin itu dulu aja?",7586827398084136200,azarine_retinol,False,True,False,True,True,True,False,True,,
ensemble_top2_human_supervised_development_only,7586964246555542289,Neutral,0.1739981929665585,0.2482760196686529,0.5777257873647885,Positive,0.5777257873647885,0.42,True,Positive,False,ci misalnya paginya aku pake ampule pink+ss physical facetology yg ad phantenolnya itu bagus ga?? jadi paginya ga pake minimalist gt ci soalnya kulit aku cenderung oily,7586827398084136200,Azarine,True,True,False,True,True,False,False,False,Usage question,usage_confusion
ensemble_top2_human_supervised_development_only,7586986926215463688,Neutral,0.2021695846796012,0.3164344221872023,0.4813959931331963,Positive,0.4813959931331963,0.42,True,Positive,False,"Cii kulit aku kering kadang gatel2, ada bekas jerawat dan close comedo dipipi. Sekarang aku pake fw fecerinna, ampoule pink, moist hyalu cica dan ss ffy ci. Itu udah bener gak ci?🥺 minta jawaban @azarinecosmetic",7586827398084136200,azarine_retinol,False,True,True,True,True,False,False,False,,
