sample_set,comment_id,comment_text_original,video_id,product_category,is_hcc,hcc_id,brand_label_auto,sampling_stratum,sample_probability,sample_weight,heuristic_label_pass1,heuristic_reason_pass1,heuristic_label_pass2,heuristic_reason_pass2,heuristic_reference_label,heuristic_reference_reason,ambiguity_flags,manual_label,comment_text_model_minimal_raw,comment_text_model_social_normalized,baseline_label,baseline_confidence,emoji_only,question,negation,slang,code_mixing,very_short,potential_sarcasm,mixed_sentiment,domain_term,annotator_1_label,annotator_1_notes,annotator_2_label,annotator_2_notes,adjudicated_human_label,adjudication_notes,reference_label,reference_label_source
development,6482284230013477621,"cocok² club buat daviena retinol, alhamdulillah gak iritasi di aku",7291631421565832453,daviena_retinol,True,168,Daviena,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,mixed_sentiment;slang,,"cocok² club buat daviena retinol, alhamdulillah gak iritasi di aku","cocok² club buat daviena retinol, alhamdulillah gak iritasi di aku",Positive,0.5,False,False,True,True,False,False,False,True,True,Positive,Menyatakan pengalaman cocok/aman dan tidak mengalami iritasi atau breakout.,Positive,Menyatakan pengalaman cocok/aman dan tidak mengalami iritasi atau breakout.,Positive,Kedua anotator sepakat. Menyatakan pengalaman cocok/aman dan tidak mengalami iritasi atau breakout.,Positive,human_adjudicated_label
development,3810028246604770609,"akhirnya nemu daviena retinol yang cocok, gak bikin breakout sama sekali",7291631421565832453,daviena_retinol,True,168,Daviena,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;mixed_sentiment;slang,,"akhirnya nemu daviena retinol yang cocok, gak bikin breakout sama sekali","akhirnya nemu daviena retinol yang cocok, gak bikin breakout sama sekali",Positive,0.5,False,False,True,True,True,False,False,True,True,Positive,Menyatakan pengalaman cocok/aman dan tidak mengalami iritasi atau breakout.,Positive,Menyatakan pengalaman cocok/aman dan tidak mengalami iritasi atau breakout.,Positive,Kedua anotator sepakat. Menyatakan pengalaman cocok/aman dan tidak mengalami iritasi atau breakout.,Positive,human_adjudicated_label
development,7323855213848658693,"Cocok untuk kulit kusam,kering,beruntusan gak?? Tolong di jwb yah",7291631421565832453,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;mixed_sentiment;question;slang,,"Cocok untuk kulit kusam,kering,beruntusan gak?? Tolong di jwb yah","Cocok untuk kulit kusam,kering,beruntusan gak?? Tolong di jwb yah",Negative,0.5,False,True,True,True,False,False,False,True,True,Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,human_adjudicated_label
development,6264831292812822701,"baru coba daviena retinol kemaren, semoga cocok di kulitku yang sensitif",7284446766534102277,daviena_retinol,True,42,Daviena,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;slang,,"baru coba daviena retinol kemaren, semoga cocok di kulitku yang sensitif","baru coba daviena retinol kemaren, semoga cocok di kulitku yang sensitif",Unknown,0.0,False,False,True,True,False,False,False,True,True,Neutral,"Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,"Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,human_adjudicated_label
development,7287603631888171781,Buat jerawat belum bisa ya ka?,7284446766534102277,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,Buat jerawat belum bisa ya ka?,Buat jerawat belum bisa ya ka?,Negative,0.5,False,True,True,True,False,False,False,False,True,Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,human_adjudicated_label
development,7287440185271632646,pengen nyoBa tapi takut ga cocok🥺,7284446766534102277,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,mixed_sentiment;slang,,pengen nyoBa tapi takut ga cocok🥺,pengen nyoBa tapi takut ga cocok🥺,Negative,0.5,False,False,True,True,False,False,False,True,True,Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,human_adjudicated_label
development,7382654512458777350,"ada yang mau gantiin retinol ku ga? baru dipakai beberapa kali, ngrasaa ga cocok aja",7284446766534102277,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,mixed_sentiment;question;slang,,"ada yang mau gantiin retinol ku ga? baru dipakai beberapa kali, ngrasaa ga cocok aja","ada yang mau gantiin retinol ku ga? baru dipakai beberapa kali, ngrasaa ga cocok aja",Negative,0.5,False,True,True,True,False,False,False,True,True,Negative,Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,Kedua anotator sepakat. Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,human_adjudicated_label
development,7489496515816358657,"Aku pakai ini tahun lalu blum habis 1 pot udah muluss tauu😭, bersih, kulit sehat, kenyal, gw bukan buzzer, ini riview jujur gw, kaget pas tau overclaim, tapi kok bisa muka ku mulus wee😭😭 sengaruh ituu😢",7389110955214490886,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,code_mixing;potential_sarcasm;slang,,"Aku pakai ini tahun lalu blum habis 1 pot udah muluss tauu😭, bersih, kulit sehat, kenyal, gw bukan buzzer, ini riview jujur gw, kaget pas tau overclaim, tapi kok bisa muka ku mulus wee😭😭 sengaruh ituu😢","Aku pakai ini tahun lalu blum habis 1 pot udah muluss tauu😭, bersih, kulit sehat, kenyal, gw bukan buzzer, ini riview jujur gw, kaget pas tau overclaim, tapi kok bisa muka ku mulus wee😭😭 sengaruh ituu😢",Negative,0.5,False,False,True,True,True,False,True,False,True,Positive,"Melaporkan hasil pemakaian yang menguntungkan, seperti kulit lebih cerah, halus, bersih, atau membaik.",Uncertain,"Makna evaluatifnya ambigu, campuran, atau memerlukan konteks tambahan untuk menentukan polaritas.",Positive,"Adjudikasi menetapkan Positive karena sinyal hasil baik/pujian menjadi fokus utama. Unsur negatif atau kehati-hatian dinilai sebagai konteks sekunder. Melaporkan hasil pemakaian yang menguntungkan, seperti kulit lebih cerah, halus, bersih, atau membaik.",Positive,human_adjudicated_label
development,7417439479576855302,actosome retinol 1% cuman 0.03% retinol pure....dosting?pliiss gw juga apotekerrr😭😭😭,7389110955214490886,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,question;slang,,actosome retinol 1% cuman 0.03% retinol pure....dosting?pliiss gw juga apotekerrr😭😭😭,actosome retinol 1% cuman 0.03% retinol pure...dosting?pliiss gw juga apotekerrr😭😭😭,Negative,0.5,False,True,True,True,False,False,False,False,False,Negative,"Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,"Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,"Kedua anotator sepakat. Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,human_adjudicated_label
development,7422837050564592390,"Jarang ada yg ga cocok,, itu isinya apa ya klo hampir smuanya cocok",7389110955214490886,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,mixed_sentiment;slang,,"Jarang ada yg ga cocok,, itu isinya apa ya klo hampir smuanya cocok","Jarang ada yg ga cocok,, itu isinya apa ya klo hampir smuanya cocok",Negative,0.5,False,False,True,True,False,False,False,True,True,Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Negative,Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Uncertain,"Adjudikasi menetapkan Uncertain karena bukti polaritas tidak cukup konsisten atau membutuhkan konteks tambahan. Makna evaluatifnya ambigu, campuran, atau memerlukan konteks tambahan untuk menentukan polaritas.",Uncertain,human_adjudicated_label
development,7413639970093826821,bismillah bisa beli skincare Devina.. . pengen kayak onernya glowing. karna sudah pakai skincare yang lain.. malah jadi kusem 😭😭 . mau di sholawatin. dulu skincare Devina... 🥰😘.. bismillah...,7389110955214490886,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,code_mixing;low_margin;question;slang,,bismillah bisa beli skincare Devina.. . pengen kayak onernya glowing. karna sudah pakai skincare yang lain.. malah jadi kusem 😭😭 . mau di sholawatin. dulu skincare Devina... 🥰😘.. bismillah...,bismillah bisa beli skincare Devina.. . pengen kayak onernya glowing. karna sudah pakai skincare yang lain.. malah jadi kusem 😭😭 . mau di sholawatin. dulu skincare Devina... 🥰😘.. bismillah...,Positive,0.5,False,True,False,True,True,False,False,False,True,Positive,"Melaporkan hasil pemakaian yang menguntungkan, seperti kulit lebih cerah, halus, bersih, atau membaik.",Positive,"Melaporkan hasil pemakaian yang menguntungkan, seperti kulit lebih cerah, halus, bersih, atau membaik.",Positive,"Kedua anotator sepakat. Melaporkan hasil pemakaian yang menguntungkan, seperti kulit lebih cerah, halus, bersih, atau membaik.",Positive,human_adjudicated_label
development,7402155614460314374,baru mau nyoba retinol nya semoga cocok🥰,7389110955214490886,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;mixed_sentiment;slang,,baru mau nyoba retinol nya semoga cocok🥰,baru mau nyoba retinol nya semoga cocok🥰,Positive,0.5,False,False,True,True,False,False,False,True,True,Neutral,"Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,"Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,human_adjudicated_label
development,7422901539373581061,😂😂😂😂😂,7389110955214490886,daviena_retinol,True,52,Daviena,human_validated|development,1.0,1.0,Uncertain,Emoji/simbol tanpa valensi yang cukup jelas.,Uncertain,Emoji/simbol tanpa valensi yang cukup jelas.,Uncertain,Pass 1 dan pass 2 konsisten.,emoji_only,,😂😂😂😂😂,😂😂😂,Unknown,0.0,True,False,False,False,False,True,False,False,False,No Text,"Tidak terdapat proposisi tekstual yang dapat dinilai; isinya hanya emoji, mention, tautan, atau filler.",No Text,"Tidak terdapat proposisi tekstual yang dapat dinilai; isinya hanya emoji, mention, tautan, atau filler.",No Text,"Kedua anotator sepakat. Tidak terdapat proposisi tekstual yang dapat dinilai; isinya hanya emoji, mention, tautan, atau filler.",No Text,human_adjudicated_label
development,7425032039500497669,ttp klinik ladiva dgn resep cream nya by dr Pamudji..yg jelas2 dokter spesialis kulit d bidangnya ..sama2 org Palembang tp ga tertarik utk membeli skincare by daviena..maaf❤️,7389110955214490886,daviena_retinol,True,52,Daviena,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,question;slang,,ttp klinik ladiva dgn resep cream nya by dr Pamudji..yg jelas2 dokter spesialis kulit d bidangnya ..sama2 org Palembang tp ga tertarik utk membeli skincare by daviena..maaf❤️,ttp klinik ladiva dgn resep cream nya by dr Pamudji..yg jelas2 dokter spesialis kulit d bidangnya ..sama2 org Palembang tp ga tertarik utk membeli skincare by daviena..maaf❤️,Positive,0.5,False,True,True,True,False,False,False,False,False,Negative,"Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,"Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,"Kedua anotator sepakat. Nada keseluruhan menunjukkan ketidakpuasan, penolakan, kekhawatiran, atau kritik yang dominan.",Negative,human_adjudicated_label
development,7420444077306430226,"dah pakai ngga ada hasil kak,dah ganti ke skincare neuvora,alhamdulillah dah seminggu langsung da hasil, hargany lbh murah tp dah bpom",7389110955214490886,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,question;slang,,"dah pakai ngga ada hasil kak,dah ganti ke skincare neuvora,alhamdulillah dah seminggu langsung da hasil, hargany lbh murah tp dah bpom","dah pakai ngga ada hasil kak,dah ganti ke skincare neuvora,alhamdulillah dah seminggu langsung da hasil, hargany lbh murah tp dah bpom",Positive,0.5,False,True,True,True,False,False,False,False,True,Negative,Menyatakan produk tidak memberi hasil/perubahan yang diharapkan.,Negative,Menyatakan produk tidak memberi hasil/perubahan yang diharapkan.,Negative,Kedua anotator sepakat. Menyatakan produk tidak memberi hasil/perubahan yang diharapkan.,Negative,human_adjudicated_label
development,7419655483143504646,Aku klo pakai cuma sakuprit paginya ga krasa😭 klo pakenya agak banyak bangun” glowing kenyal kulitnya😭😭,7418812570569641221,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,code_mixing;slang,,Aku klo pakai cuma sakuprit paginya ga krasa😭 klo pakenya agak banyak bangun” glowing kenyal kulitnya😭😭,Aku klo pakai cuma sakuprit paginya ga krasa😭 klo pakenya agak banyak bangun” glowing kenyal kulitnya😭😭,Negative,0.5,False,False,True,True,True,False,False,False,True,Positive,"Melaporkan hasil pemakaian yang menguntungkan, seperti kulit lebih cerah, halus, bersih, atau membaik.",Positive,"Melaporkan hasil pemakaian yang menguntungkan, seperti kulit lebih cerah, halus, bersih, atau membaik.",Positive,"Kedua anotator sepakat. Melaporkan hasil pemakaian yang menguntungkan, seperti kulit lebih cerah, halus, bersih, atau membaik.",Positive,human_adjudicated_label
development,5898904497379436907,packaging daviena retinol lucu tapi yang penting isinya juga bagus kok,7418812570569641221,daviena_retinol,True,42,Daviena,human_validated|development,1.0,1.0,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Sinyal positif dan negatif saling bertentangan atau margin terlalu rendah.,Uncertain,Pass 1 dan pass 2 konsisten.,mixed_or_low_margin;mixed_sentiment;potential_sarcasm;slang,,packaging daviena retinol lucu tapi yang penting isinya juga bagus kok,packaging daviena retinol lucu tapi yang penting isinya juga bagus kok,Unknown,0.0,False,False,True,True,False,False,True,True,False,Positive,"Berisi pujian atau rekomendasi eksplisit terhadap produk, hasil, atau konten yang dibahas.",Positive,"Berisi pujian atau rekomendasi eksplisit terhadap produk, hasil, atau konten yang dibahas.",Positive,"Kedua anotator sepakat. Berisi pujian atau rekomendasi eksplisit terhadap produk, hasil, atau konten yang dibahas.",Positive,human_adjudicated_label
development,7604494318586331911,habis pake retinol dipakein mois daviena juga boleh ga? #skincaremurah tapi kualitas ok #skincaretips wajib dicoba,7418812570569641221,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,habis pake retinol dipakein mois daviena juga boleh ga? #skincaremurah tapi kualitas ok #skincaretips wajib dicoba,habis pake retinol dipakein mois daviena juga boleh ga? #skincaremurah tapi kualitas ok #skincaretips wajib dicoba,Positive,0.5,False,True,True,True,False,False,False,False,True,Neutral,"Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,"Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,human_adjudicated_label
development,7320640432550822661,"Beberapa case klo pakai retinol muncul purging kak,jd jerawat yg mendem2 keluar semua tp nanti bakalan bersih glowing kok.",7313744314927041797,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif sedikit lebih kuat, tetapi margin rendah.",Negative,Pass 1 dan pass 2 konsisten.,code_mixing;low_margin;mixed_sentiment;potential_sarcasm;question;slang,,"Beberapa case klo pakai retinol muncul purging kak,jd jerawat yg mendem2 keluar semua tp nanti bakalan bersih glowing kok.","Beberapa case klo pakai retinol muncul purging kak,jd jerawat yg mendem2 keluar semua tp nanti bakalan bersih glowing kok.",Negative,0.5,False,True,False,True,True,False,True,True,True,Neutral,"Berisi pertanyaan atau informasi transaksi (harga, pembelian, stok, atau penjualan) tanpa evaluasi sentimen yang tegas.",Positive,"Melaporkan hasil pemakaian yang menguntungkan, seperti kulit lebih cerah, halus, bersih, atau membaik.",Neutral,"Adjudikasi menetapkan Neutral karena inti komentar berupa pertanyaan, informasi, atau saran; kata bernada positif/negatif hanya konteks dan bukan evaluasi utama. Berisi pertanyaan atau informasi transaksi (harga, pembelian, stok, atau penjualan) tanpa evaluasi sentimen yang tegas.",Neutral,human_adjudicated_label
development,7329777098683826949,kalauu pemulaaa cocok ga ya kak?? soalnya takut kaget muka ku,7313744314927041797,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif sedikit lebih kuat, tetapi margin rendah.",Positive,Pass 1 dan pass 2 konsisten.,low_margin;question;slang,,kalauu pemulaaa cocok ga ya kak?? soalnya takut kaget muka ku,kalauu pemulaaa cocok ga ya kak?? soalnya takut kaget muka ku,Positive,0.5,False,True,True,True,False,False,False,False,True,Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan tentang kecocokan, keamanan, fungsi, atau kondisi kulit tanpa menyatakan kepuasan/ketidakpuasan yang tegas.",Neutral,human_adjudicated_label
development,7508015229289448209,"ada yg mau gantiin retinolku gak atau moist duo dari daviena, ori
baru kepakek 2 kali tpi gak cocok, mungkin kaget wajahku jdinya beruntusan soalnya kulitku sensitif sih😭",7313744314927041797,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,mixed_sentiment;slang,,"ada yg mau gantiin retinolku gak atau moist duo dari daviena, ori baru kepakek 2 kali tpi gak cocok, mungkin kaget wajahku jdinya beruntusan soalnya kulitku sensitif sih😭","ada yg mau gantiin retinolku gak atau moist duo dari daviena, ori baru kepakek 2 kali tpi gak cocok, mungkin kaget wajahku jdinya beruntusan soalnya kulitku sensitif sih😭",Negative,0.5,False,False,True,True,False,False,False,True,True,Negative,Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,Kedua anotator sepakat. Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,human_adjudicated_label
development,4116937556682421084,"worth it bgt beli daviena retinol, harga segitu hasilnya lumayan puas",7313744314927041797,daviena_retinol,True,42,Daviena,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,question;slang,,"worth it bgt beli daviena retinol, harga segitu hasilnya lumayan puas","worth it bgt beli daviena retinol, harga segitu hasilnya lumayan puas",Positive,0.5,False,True,True,True,False,False,False,False,True,Positive,"Berisi pujian atau rekomendasi eksplisit terhadap produk, hasil, atau konten yang dibahas.",Positive,"Berisi pujian atau rekomendasi eksplisit terhadap produk, hasil, atau konten yang dibahas.",Positive,"Kedua anotator sepakat. Berisi pujian atau rekomendasi eksplisit terhadap produk, hasil, atau konten yang dibahas.",Positive,human_adjudicated_label
development,7601555992890884885,"Ada yg mau bayarin retinol aku ga,?
di aku ga cocok gatel..
aku beli 3pcs. 2 msh utuh bgt blm di buka & blm di pake samsek",7313744314927041797,daviena_retinol,True,103,Daviena,human_validated|development,1.0,1.0,Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,"Orientasi negatif lebih dominan berdasarkan keluhan, ketidakcocokan, efek buruk, atau evaluasi merugikan.",Negative,Pass 1 dan pass 2 konsisten.,mixed_sentiment;question;slang,,"Ada yg mau bayarin retinol aku ga,? di aku ga cocok gatel.. aku beli 3pcs. 2 msh utuh bgt blm di buka & blm di pake samsek","Ada yg mau bayarin retinol aku ga,? di aku ga cocok gatel.. aku beli 3pcs. 2 msh utuh bgt blm di buka & blm di pake samsek",Negative,0.5,False,True,True,True,False,False,False,True,True,Negative,Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,Kedua anotator sepakat. Menyatakan ketidakcocokan atau penolakan terhadap produk secara eksplisit.,Negative,human_adjudicated_label
development,7320200273665704710,ka semisal pake retinol terus berhenti itu apakah aman? ga jerawatan?,7313744314927041797,daviena_retinol,False,Non-HCC,Non-HCC,human_validated|development,1.0,1.0,Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,"Orientasi positif lebih dominan berdasarkan pujian, kecocokan, dukungan, atau emoji positif.",Positive,Pass 1 dan pass 2 konsisten.,mixed_sentiment;question;slang,,ka semisal pake retinol terus berhenti itu apakah aman? ga jerawatan?,ka semisal pake retinol terus berhenti itu apakah aman? ga jerawatan?,Positive,0.5,False,True,True,True,False,False,False,True,True,Neutral,"Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,"Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,"Kedua anotator sepakat. Berisi pertanyaan teknis tentang cara, urutan, frekuensi, atau kombinasi pemakaian tanpa evaluasi yang dominan.",Neutral,human_adjudicated_label
